ID,Image,X,Y,Width,Height
21860,200021802-00012_1,905,1721,159,95
21861,200021802-00012_1,954,1859,82,123
21862,200021802-00012_1,967,1983,85,130
21863,200021802-00012_1,954,2115,69,180
21864,200021802-00012_1,920,2369,118,69
21865,200021802-00012_1,962,2439,60,188
21866,200021802-00012_1,931,2956,127,114
21867,200021802-00012_1,921,3101,139,175
21868,200021802-00012_1,732,775,121,148
21869,200021802-00012_1,761,927,68,137
21870,200021802-00012_1,695,1722,182,109
21871,200021802-00012_1,773,1850,92,122
21872,200021802-00012_1,737,1975,99,153
21873,200021802-00012_1,538,1712,92,94
21874,200021802-00012_1,583,1808,47,172
21875,200021802-00012_1,503,1982,179,124
21876,200021802-00012_1,557,2118,76,141
21877,200021802-00012_1,598,2342,77,61
21878,200021802-00012_1,601,2407,104,99
21879,200021802-00012_1,603,2510,69,84
21880,200021802-00012_1,617,2596,39,121
21881,200021802-00012_1,574,2706,117,110
21882,200021802-00012_1,604,2817,72,105
21883,200021802-00012_1,309,1734,115,83
21884,200021802-00012_1,342,1814,62,180
21885,200021802-00012_1,322,2336,87,130
21886,200021802-00012_1,369,2467,40,207
21887,200021802-00012_1,287,2675,178,130
21888,200021802-00012_1,339,2818,92,169
21889,200021802-00012_1,123,1702,96,101
21890,200021802-00012_1,185,1801,30,200
21891,200021802-00012_1,91,2027,172,107
21892,200021802-00012_1,151,2148,74,117
21893,200021802-00012_1,110,2363,108,88
21894,200021802-00012_1,158,2462,61,162
21895,200021802-00012_1,150,2941,64,75
21896,200021802-00012_1,148,3017,66,192
21897,200021802-00012_1,118,3210,109,112
21898,200021802-00012_1,157,3323,50,168
21899,200021802-00012_1,110,3555,115,118
21900,200021802-00012_1,120,3674,154,167
21901,200021802-00012_2,2717,1121,112,113
21902,200021802-00012_2,2713,1235,120,134
21903,200021802-00012_2,2704,1366,137,122
21904,200021802-00012_2,2746,1493,75,140
21905,200021802-00012_2,2734,1736,64,98
21906,200021802-00012_2,2730,1983,79,185
21907,200021802-00012_2,2701,2169,110,173
21908,200021802-00012_2,2678,2340,173,85
21909,200021802-00012_2,2555,1709,54,92
21910,200021802-00012_2,2509,1813,125,166
21911,200021802-00012_2,2553,2066,34,66
21912,200021802-00012_2,2560,2149,22,154
21913,200021802-00012_2,2484,2356,143,110
21914,200021802-00012_2,2499,2467,144,189
21915,200021802-00012_2,2534,2946,63,90
21916,200021802-00012_2,2523,3039,75,194
21917,200021802-00012_2,2472,3234,140,118
21918,200021802-00012_2,2528,3353,52,175
21919,200021802-00012_2,2502,3530,105,104
21920,200021802-00012_2,2564,3635,35,200
21921,200021802-00012_2,2462,3842,171,90
21922,200021802-00012_2,2513,3933,102,169
21923,200021802-00012_2,2332,1095,80,156
21924,200021802-00012_2,2329,1376,99,208
21925,200021802-00012_2,2096,1120,120,159
21926,200021802-00012_2,2106,1282,111,136
21927,200021802-00012_2,2085,1880,173,125
21928,200021802-00012_2,2125,2014,90,172
21929,200021802-00012_2,2130,2307,94,131
21930,200021802-00012_2,2088,2440,183,179
21931,200021802-00012_2,2124,2935,78,88
21932,200021802-00012_2,2122,3009,81,214
21933,200021802-00012_2,2113,3207,125,135
21934,200021802-00012_2,2131,3342,55,194
21935,200021802-00012_2,1884,1704,126,98
21936,200021802-00012_2,1943,1815,62,137
21937,200021802-00012_2,1931,2925,54,81
21938,200021802-00012_2,1910,3007,66,168
21939,200021802-00012_2,1882,3176,137,119
21940,200021802-00012_2,1931,3300,44,204
21941,200021802-00012_2,1924,3794,69,140
21942,200021802-00012_2,1905,3987,98,85
21943,200021802-00012_2,1696,1108,129,220
21944,200021802-00012_2,1679,1342,151,152
21945,200021802-00012_2,1673,1496,147,159
21946,200021802-00012_2,1710,1664,88,210
21947,200021802-00012_2,1681,1887,152,194
21948,200021802-00012_2,1715,2054,79,172
21949,200021802-00012_2,1736,2228,48,165
21950,200021802-00012_2,1755,2412,13,188
21951,200021802-00012_2,1679,3056,130,117
21952,200021802-00012_2,1656,3174,146,199
21953,200021802-00012_2,1531,1679,59,131
21954,200021802-00012_2,1466,1811,151,145
21955,200021802-00012_2,1525,2069,35,80
21956,200021802-00012_2,1533,2139,28,192
21957,200021802-00012_2,1496,2369,94,138
21958,200021802-00012_2,1557,2516,24,197
21959,200021802-00012_2,1447,2710,184,129
21960,200021802-00012_2,1501,2859,84,152
21961,200021802-00012_2,1326,2359,48,121
21962,200021802-00012_2,1267,2481,129,168
21963,200021802-00012_2,1314,2720,38,61
21964,200021802-00012_2,1325,2781,21,197
21965,200021802-00012_2,1245,3098,182,119
21966,200021802-00012_2,1245,3218,126,145
21967,200021802-00012_2,1273,3364,133,128
21968,200021802-00012_2,1313,3547,57,75
21969,200021802-00012_2,1299,3622,67,193
21970,200021802-00012_2,1255,3811,123,116
21971,200021802-00012_2,1311,3947,39,121
21972,200021802-00012_2,1117,1105,61,108
21973,200021802-00012_2,1074,1193,135,129
21974,200021802-00012_2,1114,1410,39,80
21975,200021802-00012_2,1130,1492,23,180
21976,200021802-00012_2,854,1704,111,114
21977,200021802-00012_2,893,1819,62,157
21978,200021802-00012_2,857,2322,107,169
21979,200021802-00012_2,936,2494,20,151
21980,200021802-00012_2,862,2655,141,184
21981,200021802-00012_2,857,2918,104,121
21982,200021802-00012_2,931,3041,24,213
21983,200021802-00012_2,839,3198,132,156
21984,200021802-00012_2,885,3353,65,121
21985,200021802-00012_2,867,3945,107,70
21986,200021802-00012_2,641,1104,159,131
21987,200021802-00012_2,687,1259,62,130
21988,200021802-00012_2,658,1698,126,115
21989,200021802-00012_2,675,1841,110,118
21990,200021802-00012_2,634,1976,186,121
21991,200021802-00012_2,694,2116,68,142
21992,200021802-00012_2,669,2338,86,156
21993,200021802-00012_2,631,2495,139,192
21994,200021802-00012_2,682,2728,67,164
21995,200021802-00012_2,639,3215,148,151
21996,200021802-00012_2,693,3478,48,77
21997,200021802-00012_2,645,3582,131,200
21998,200021802-00012_2,679,3952,61,98
21999,200021802-00012_2,471,1077,72,189
22000,200021802-00012_2,485,1252,52,196
22001,200021802-00012_2,479,1430,65,72
22002,200021802-00012_2,451,1512,158,127
22003,200021802-00012_2,434,1707,150,151
22004,200021802-00012_2,500,1842,61,172
22005,200021802-00013_1,2002,1703,53,94
22006,200021802-00013_1,1974,1798,119,173
22007,200021802-00013_1,1943,1972,170,140
22008,200021802-00013_1,1987,2119,87,169
22009,200021802-00013_1,1998,2368,86,52
22010,200021802-00013_1,2013,2454,60,124
22011,200021802-00013_1,1949,2584,166,104
22012,200021802-00013_1,1993,2689,89,165
22013,200021802-00013_1,1970,2942,130,193
22014,200021802-00013_1,2051,3137,32,168
22015,200021802-00013_1,1977,3331,107,154
22016,200021802-00013_1,2024,3473,56,140
22017,200021802-00013_1,2036,3612,44,300
22018,200021802-00013_1,1767,1835,149,184
22019,200021802-00013_1,1769,2086,75,172
22020,200021802-00013_1,1779,2582,114,75
22021,200021802-00013_1,1823,2660,62,95
22022,200021802-00013_1,1550,1829,154,177
22023,200021802-00013_1,1578,2105,71,161
22024,200021802-00013_1,1575,2350,79,154
22025,200021802-00013_1,1568,2516,88,71
22026,200021802-00013_1,1620,2592,29,241
22027,200021802-00013_1,1336,1711,137,98
22028,200021802-00013_1,1380,1834,65,154
22029,200021802-00013_1,1325,1989,174,114
22030,200021802-00013_1,1324,2120,122,148
22031,200021802-00013_1,1184,1024,49,179
22032,200021802-00013_1,1156,1204,97,167
22033,200021802-00013_1,1104,1692,142,113
22034,200021802-00013_1,1130,1834,124,157
22035,200021802-00013_1,1111,2004,164,99
22036,200021802-00013_1,1168,2120,74,134
22037,200021802-00013_1,1127,2350,111,204
22038,200021802-00013_1,1122,2581,125,85
22039,200021802-00013_1,968,1099,88,161
22040,200021802-00013_1,945,1298,120,72
22041,200021802-00013_1,927,1840,123,192
22042,200021802-00013_1,947,2127,63,151
22043,200021802-00013_1,721,788,123,49
22044,200021802-00013_1,721,871,143,124
22045,200021802-00013_1,719,1090,114,136
22046,200021802-00013_1,717,1283,118,60
22047,200021802-00013_1,762,1701,38,130
22048,200021802-00013_1,722,1834,123,167
22049,200021802-00013_1,707,2002,173,151
22050,200021802-00013_1,745,2168,98,125
22051,200021802-00013_1,432,1943,108,226
22052,200021802-00013_1,389,2179,166,171
22053,200021802-00013_1,439,2342,67,110
22054,200021802-00013_1,396,2504,144,179
22055,200021802-00013_1,125,1701,133,152
22056,200021802-00013_1,108,1909,194,79
22057,200021802-00013_1,169,1942,36,156
22058,200021802-00013_1,110,2105,131,133
22059,200021802-00013_1,124,2334,126,144
22060,200021802-00013_1,94,2988,177,138
22061,200021802-00013_1,148,3127,77,164
22062,200021802-00013_1,112,3292,130,178
22063,200021802-00013_2,2729,2309,119,146
22064,200021802-00013_2,2690,2925,166,125
22065,200021802-00013_2,2746,3057,70,131
22066,200021802-00013_2,2705,3249,117,151
22067,200021802-00013_2,2508,1689,148,171
22068,200021802-00013_2,2491,2306,188,157
22069,200021802-00013_2,2558,2471,63,157
22070,200021802-00013_2,2514,2655,114,151
22071,200021802-00013_2,2537,2904,111,163
22072,200021802-00013_2,2549,3063,71,192
22073,200021802-00013_2,2515,3249,120,184
22074,200021802-00013_2,2516,3529,117,156
22075,200021802-00013_2,2594,3690,28,177
22076,200021802-00013_2,2517,3872,125,179
22077,200021802-00013_2,2324,1089,106,113
22078,200021802-00013_2,2399,1201,24,127
22079,200021802-00013_2,2353,1332,60,190
22080,200021802-00013_2,2116,1673,113,180
22081,200021802-00013_2,2164,1822,54,185
22082,200021802-00013_2,2105,2019,132,165
22083,200021802-00013_2,2098,2303,163,199
22084,200021802-00013_2,2150,2503,77,161
22085,200021802-00013_2,2113,2703,125,161
22086,200021802-00013_2,1906,789,109,65
22087,200021802-00013_2,1955,846,46,138
22088,200021802-00013_2,1917,965,100,164
22089,200021802-00013_2,1879,1695,171,152
22090,200021802-00013_2,1934,1834,74,171
22091,200021802-00013_2,1927,2006,71,230
22092,200021802-00013_2,1746,788,48,126
22093,200021802-00013_2,1755,915,34,166
22094,200021802-00013_2,1705,1067,123,208
22095,200021802-00013_2,1715,1301,120,155
22096,200021802-00013_2,1702,2295,130,155
22097,200021802-00013_2,1736,2456,67,161
22098,200021802-00013_2,1684,2644,185,150
22099,200021802-00013_2,1492,789,133,126
22100,200021802-00013_2,1525,927,103,117
22101,200021802-00013_2,1481,2326,136,193
22102,200021802-00013_2,1296,1683,104,146
22103,200021802-00013_2,1368,1830,26,194
22104,200021802-00013_2,1282,2008,143,149
22105,200021802-00013_2,1285,2298,122,163
22106,200021802-00013_2,1348,2452,58,174
22107,200021802-00013_2,1282,2637,129,143
22108,200021802-00013_2,1080,964,90,144
22109,200021802-00013_2,1110,1101,47,141
22110,200021802-00013_2,1040,1686,159,147
22111,200021802-00013_2,1060,1831,139,138
22112,200021802-00013_2,1053,2035,195,86
22113,200021802-00013_2,1081,2274,112,151
22114,200021802-00013_2,1097,2426,73,189
22115,200021802-00013_2,1059,2616,130,172
22116,200021802-00013_2,1101,2864,77,116
22117,200021802-00013_2,1129,2981,33,169
22118,200021802-00013_2,1034,3151,159,186
22119,200021802-00013_2,871,1084,116,115
22120,200021802-00013_2,859,1200,115,164
22121,200021802-00013_2,697,766,61,119
22122,200021802-00013_2,688,886,61,173
22123,200021802-00013_2,664,1074,94,226
22124,200021802-00013_2,658,1300,127,168
22125,200021802-00013_2,659,1675,131,167
22126,200021802-00013_2,673,2474,101,128
22127,200021802-00013_2,676,2598,86,95
22128,200021802-00013_2,729,2694,25,172
22129,200021802-00013_2,762,3064,46,102
22130,200021802-00013_2,747,3167,98,157
22131,200021802-00013_2,776,3289,43,132
22132,200021802-00013_2,753,3416,65,121
22133,200021802-00013_2,754,3546,84,68
22134,200021802-00013_2,692,3600,168,125
22135,200021802-00013_2,460,2281,142,186
22136,200021802-00013_2,488,2469,78,184
22137,200021802-00013_2,443,2694,126,144
22138,200021802-00014_1,2400,1323,106,129
22139,200021802-00014_1,2409,1923,90,98
22140,200021802-00014_1,2413,2036,73,55
22141,200021802-00014_1,2452,2092,28,179
22142,200021802-00014_1,2390,2337,123,133
22143,200021802-00014_1,2475,2471,27,124
22144,200021802-00014_1,2421,2608,109,186
22145,200021802-00014_1,2487,2921,53,111
22146,200021802-00014_1,2496,3030,38,75
22147,200021802-00014_1,2481,3114,45,100
22148,200021802-00014_1,2449,3224,91,138
22149,200021802-00014_1,2457,3349,80,90
22150,200021802-00014_1,2503,3440,27,144
22151,200021802-00014_1,2448,3548,78,115
22152,200021802-00014_1,1818,1676,61,94
22153,200021802-00014_1,1829,1782,47,163
22154,200021802-00014_1,1803,1812,119,217
22155,200021802-00014_1,1779,2055,110,117
22156,200021802-00014_1,1774,2207,174,84
22157,200021802-00014_1,1800,2327,92,124
22158,200021802-00014_1,1788,2466,71,119
22159,200021802-00014_1,1769,2592,119,113
22160,200021802-00014_1,1794,2706,77,173
22161,200021802-00014_1,1775,2930,121,176
22162,200021802-00014_1,1799,3107,99,211
22163,200021802-00014_1,1571,1096,114,124
22164,200021802-00014_1,1642,1198,25,139
22165,200021802-00014_1,1585,1348,104,146
22166,200021802-00014_1,1377,1708,99,146
22167,200021802-00014_1,1388,1862,75,209
22168,200021802-00014_1,1352,2072,120,162
22169,200021802-00014_1,1353,2328,132,169
22170,200021802-00014_1,1374,2498,78,175
22171,200021802-00014_1,1347,2674,143,159
22172,200021802-00014_1,1338,3146,162,164
22173,200021802-00014_1,1366,3544,119,145
22174,200021802-00014_1,1430,3690,30,200
22175,200021802-00014_1,1365,3891,126,150
22176,200021802-00014_1,1166,1108,111,120
22177,200021802-00014_1,1156,1232,124,182
22178,200021802-00014_1,1158,1710,129,149
22179,200021802-00014_1,1144,1897,130,136
22180,200021802-00014_1,1202,2041,41,84
22181,200021802-00014_1,1092,2119,188,173
22182,200021802-00014_1,954,1721,113,154
22183,200021802-00014_1,931,1876,158,103
22184,200021802-00014_1,986,1980,68,119
22185,200021802-00014_1,941,2100,130,133
22186,200021802-00014_1,919,2334,143,131
22187,200021802-00014_1,951,2912,80,187
22188,200021802-00014_1,959,3117,94,215
22189,200021802-00014_1,981,3517,57,109
22190,200021802-00014_1,968,3639,67,171
22191,200021802-00014_1,895,3799,178,171
22192,200021802-00014_1,751,1301,102,97
22193,200021802-00014_1,766,1411,74,67
22194,200021802-00014_1,805,1479,21,191
22195,200021802-00014_1,530,802,170,133
22196,200021802-00014_1,513,1714,140,153
22197,200021802-00014_1,577,1868,59,187
22198,200021802-00014_1,519,2056,148,135
22199,200021802-00014_1,526,2322,119,147
22200,200021802-00014_1,611,2470,25,127
22201,200021802-00014_1,530,2598,137,189
22202,200021802-00014_1,536,2877,113,121
22203,200021802-00014_1,590,2999,59,196
22204,200021802-00014_1,531,3196,159,131
22205,200021802-00014_1,555,3328,97,165
22206,200021802-00014_1,327,785,132,162
22207,200021802-00014_1,366,948,45,140
22208,200021802-00014_1,328,1091,135,88
22209,200021802-00014_1,316,1839,156,200
22210,200021802-00014_1,340,2122,71,147
22211,200021802-00014_1,295,2335,117,218
22212,200021802-00014_1,320,2704,147,173
22213,200021802-00014_1,294,2936,163,163
22214,200021802-00014_1,359,3100,95,143
22215,200021802-00014_1,354,3553,75,96
22216,200021802-00014_1,324,3650,121,182
22217,200021802-00014_1,369,3839,56,154
22218,200021802-00014_1,130,1069,100,87
22219,200021802-00014_1,124,1171,104,106
22220,200021802-00014_1,180,1399,41,131
22221,200021802-00014_1,126,1535,143,84
22222,200021802-00014_1,167,2028,56,202
22223,200021802-00014_1,118,2580,165,112
22224,200021802-00014_1,163,2929,68,125
22225,200021802-00014_1,120,3238,155,114
22226,200021802-00014_1,158,3354,99,145
22227,200021802-00014_1,148,3714,56,173
22228,200021802-00014_2,2791,2008,70,76
22229,200021802-00014_2,2834,2085,20,173
22230,200021802-00014_2,2771,2347,110,142
22231,200021802-00014_2,2820,2490,42,148
22232,200021802-00014_2,2759,2639,109,143
22233,200021802-00014_2,2577,1174,105,118
22234,200021802-00014_2,2651,1293,25,164
22235,200021802-00014_2,2579,1458,127,164
22236,200021802-00014_2,2589,1730,99,148
22237,200021802-00014_2,2600,1878,74,164
22238,200021802-00014_2,2584,2040,78,148
22239,200021802-00014_2,2554,2319,126,167
22240,200021802-00014_2,2575,2921,97,96
22241,200021802-00014_2,2631,3017,37,233
22242,200021802-00014_2,2561,3229,142,121
22243,200021802-00014_2,2579,3351,80,148
22244,200021802-00014_2,2601,3526,70,99
22245,200021802-00014_2,2551,3627,137,169
22246,200021802-00014_2,2607,3876,47,87
22247,200021802-00014_2,2632,3953,23,137
22248,200021802-00014_2,2385,1698,68,98
22249,200021802-00014_2,2362,1825,108,136
22250,200021802-00014_2,2400,1963,49,142
22251,200021802-00014_2,2365,2091,97,138
22252,200021802-00014_2,2385,2226,96,165
22253,200021802-00014_2,2346,2420,124,75
22254,200021802-00014_2,2367,2914,95,126
22255,200021802-00014_2,2375,3051,77,78
22256,200021802-00014_2,2419,3130,25,314
22257,200021802-00014_2,2148,1698,121,151
22258,200021802-00014_2,2204,1837,44,153
22259,200021802-00014_2,2145,2013,114,153
22260,200021802-00014_2,2164,2488,87,102
22261,200021802-00014_2,2173,2591,74,90
22262,200021802-00014_2,2216,2682,25,209
22263,200021802-00014_2,2146,2950,124,76
22264,200021802-00014_2,2179,3027,70,167
22265,200021802-00014_2,2168,3526,68,205
22266,200021802-00014_2,2165,3728,90,208
22267,200021802-00014_2,1985,1103,60,122
22268,200021802-00014_2,1982,1272,44,132
22269,200021802-00014_2,1968,1405,81,104
22270,200021802-00014_2,1953,1510,120,131
22271,200021802-00014_2,1748,1692,132,148
22272,200021802-00014_2,1802,1808,53,163
22273,200021802-00014_2,1738,2004,128,142
22274,200021802-00014_2,1723,2480,132,132
22275,200021802-00014_2,1771,3046,79,163
22276,200021802-00014_2,1781,3218,50,182
22277,200021802-00014_2,1736,3398,129,161
22278,200021802-00014_2,1729,3598,136,124
22279,200021802-00014_2,1780,3723,67,171
22280,200021802-00014_2,1767,3914,98,143
22281,200021802-00014_2,1558,1083,82,125
22282,200021802-00014_2,1556,1214,123,130
22283,200021802-00014_2,1565,1318,106,106
22284,200021802-00014_2,1578,1423,44,98
22285,200021802-00014_2,1549,1524,143,116
22286,200021802-00014_2,1530,1723,109,157
22287,200021802-00014_2,1513,1890,146,42
22288,200021802-00014_2,1569,1959,64,131
22289,200021802-00014_2,1526,2062,175,130
22290,200021802-00014_2,1560,2304,87,162
22291,200021802-00014_2,1549,2500,78,111
22292,200021802-00014_2,1523,2653,125,87
22293,200021802-00014_2,1528,2767,132,135
22294,200021802-00014_2,1577,2889,49,144
22295,200021802-00014_2,1586,3034,32,254
22296,200021802-00014_2,1337,1175,115,143
22297,200021802-00014_2,1346,1890,91,96
22298,200021802-00014_2,1353,1995,66,56
22299,200021802-00014_2,1389,2052,20,196
22300,200021802-00014_2,1441,2440,58,48
22301,200021802-00014_2,1328,2463,128,172
22302,200021802-00014_2,1315,2641,155,107
22303,200021802-00014_2,1377,2765,24,247
22304,200021802-00014_2,1374,3024,42,159
22305,200021802-00014_2,1320,3187,135,149
22306,200021802-00014_2,1093,1179,129,132
22307,200021802-00014_2,1147,1699,102,115
22308,200021802-00014_2,1171,1815,50,147
22309,200021802-00014_2,1125,1963,107,164
22310,200021802-00014_2,1138,2289,102,129
22311,200021802-00014_2,1149,2419,76,97
22312,200021802-00014_2,1187,2517,27,255
22313,200021802-00014_2,1120,2914,113,135
22314,200021802-00014_2,1098,3073,168,70
