ID,Image,X,Y,Width,Height
9685,200021802-00034_2,700,1504,123,399
9686,200021802-00034_2,700,1595,123,461
9687,200021802-00034_2,700,1771,148,378
9688,200021802-00034_2,515,1386,149,452
9689,200021802-00034_2,495,1599,182,358
9690,200021802-00034_2,495,1703,182,458
9691,200021802-00034_2,530,2319,121,727
9692,200021802-00034_2,533,2672,92,557
9693,200021802-00034_2,525,2894,114,455
9694,200021802-00034_2,525,3042,114,511
9695,200021802-00034_2,525,3235,114,455
9696,200021802-00034_2,549,3346,85,480
9697,200021802-00034_2,549,3555,69,471
9698,200021802-00035_1,2301,1105,137,530
9699,200021802-00035_1,2307,2164,137,502
9700,200021802-00035_1,2349,2313,76,438
9701,200021802-00035_1,2321,2457,116,527
9702,200021802-00035_1,2107,1555,146,760
9703,200021802-00035_1,2119,1933,134,472
9704,200021802-00035_1,2119,2124,134,394
9705,200021802-00035_1,2100,2299,136,358
9706,200021802-00035_1,2100,2400,136,434
9707,200021802-00035_1,1913,816,156,472
9708,200021802-00035_1,1878,947,191,554
9709,200021802-00035_1,1878,1161,191,468
9710,200021802-00035_1,1902,2366,142,605
9711,200021802-00035_1,1902,2622,142,478
9712,200021802-00035_1,1898,2763,146,524
9713,200021802-00035_1,1898,2983,146,503
9714,200021802-00035_1,1898,3138,147,512
9715,200021802-00035_1,1916,3305,129,498
9716,200021802-00035_1,1916,3510,146,463
9717,200021802-00035_1,1927,3650,135,431
9718,200021802-00035_1,1674,1106,157,523
9719,200021802-00035_1,1708,1286,123,481
9720,200021802-00035_1,1708,1457,124,498
9721,200021802-00035_1,1674,2075,179,478
9722,200021802-00035_1,1476,1383,159,421
9723,200021802-00035_1,1476,1564,159,613
9724,200021802-00035_1,1485,1746,142,585
9725,200021802-00035_1,1462,2011,165,541
9726,200021802-00035_1,1462,2166,154,520
9727,200021802-00035_1,1462,2368,154,541
9728,200021802-00035_1,1516,3072,90,412
9729,200021802-00035_1,1481,3274,155,339
9730,200021802-00035_1,1481,3430,155,400
9731,200021802-00035_1,1481,3514,155,442
9732,200021802-00035_1,1305,1117,120,444
9733,200021802-00035_1,1298,1207,127,591
9734,200021802-00035_1,1298,1357,136,681
9735,200021802-00035_1,1281,2181,134,524
9736,200021802-00035_1,1283,2343,132,543
9737,200021802-00035_1,1048,1106,154,475
9738,200021802-00035_1,1048,1251,154,477
9739,200021802-00035_1,1084,1948,134,602
9740,200021802-00035_1,1087,2124,131,601
9741,200021802-00035_1,1097,2321,81,719
9742,200021802-00035_1,860,2184,141,464
9743,200021802-00035_1,860,2388,141,477
9744,200021802-00035_1,881,2513,122,488
9745,200021802-00035_1,874,2663,129,540
9746,200021802-00035_1,874,2856,150,509
9747,200021802-00035_1,874,3016,150,491
9748,200021802-00035_1,896,3210,128,359
9749,200021802-00035_1,844,3378,157,301
9750,200021802-00035_1,647,786,127,392
9751,200021802-00035_1,673,860,122,523
9752,200021802-00035_1,666,1047,129,697
9753,200021802-00035_1,668,3233,150,438
9754,200021802-00035_1,668,3320,150,579
9755,200021802-00035_1,665,3564,149,484
9756,200021802-00035_1,466,1575,90,503
9757,200021802-00035_1,457,1822,131,360
9758,200021802-00035_1,457,1936,131,455
9759,200021802-00035_1,427,2989,161,540
9760,200021802-00035_1,461,3162,123,526
9761,200021802-00035_1,461,3358,123,501
9762,200021802-00035_1,483,3594,82,463
9763,200021802-00035_1,264,1098,131,425
9764,200021802-00035_1,264,1188,131,451
9765,200021802-00035_1,258,1322,133,506
9766,200021802-00035_1,257,1514,134,526
9767,200021802-00035_1,251,2673,116,479
9768,200021802-00035_1,232,2836,118,400
9769,200021802-00035_1,232,2956,118,461
9770,200021802-00035_1,232,3138,117,424
9771,200021802-00035_1,260,3244,122,513
9772,200021802-00035_1,83,1012,106,510
9773,200021802-00035_1,85,3448,64,597
9774,200021802-00035_2,2777,800,138,503
9775,200021802-00035_2,2771,1941,143,468
9776,200021802-00035_2,2771,2097,143,500
9777,200021802-00035_2,2771,2282,143,514
9778,200021802-00035_2,2779,2452,125,537
9779,200021802-00035_2,2776,2629,102,464
9780,200021802-00035_2,2776,2806,109,524
9781,200021802-00035_2,2774,2985,127,524
9782,200021802-00035_2,2774,3124,127,568
9783,200021802-00035_2,2764,3648,129,439
9784,200021802-00035_2,2600,1113,107,485
9785,200021802-00035_2,2609,1253,89,469
9786,200021802-00035_2,2586,1433,112,403
9787,200021802-00035_2,2576,2096,135,459
9788,200021802-00035_2,2579,2253,132,472
9789,200021802-00035_2,2579,2400,132,402
9790,200021802-00035_2,2579,2572,105,479
9791,200021802-00035_2,2549,3004,176,418
9792,200021802-00035_2,2569,3697,129,385
9793,200021802-00035_2,2336,1796,207,441
9794,200021802-00035_2,2348,2533,159,771
9795,200021802-00035_2,2359,2883,129,631
9796,200021802-00035_2,2359,3109,129,495
9797,200021802-00035_2,2175,1127,151,500
9798,200021802-00035_2,2175,1267,151,593
9799,200021802-00035_2,2153,2026,131,722
9800,200021802-00035_2,2169,2405,114,534
9801,200021802-00035_2,1949,1362,131,761
9802,200021802-00035_2,1924,1759,167,561
9803,200021802-00035_2,1924,1971,167,520
9804,200021802-00035_2,1924,2141,176,479
9805,200021802-00035_2,1958,2326,142,402
9806,200021802-00035_2,1969,2950,155,433
9807,200021802-00035_2,1969,3130,118,487
9808,200021802-00035_2,1957,3237,115,507
9809,200021802-00035_2,1945,3393,127,552
9810,200021802-00035_2,1941,3631,132,433
9811,200021802-00035_2,1725,1115,186,377
9812,200021802-00035_2,1781,1258,89,422
9813,200021802-00035_2,1780,1332,70,517
9814,200021802-00035_2,1760,1519,102,510
9815,200021802-00035_2,1760,1685,102,552
9816,200021802-00035_2,1729,3591,143,461
9817,200021802-00035_2,1545,3541,106,287
9818,200021802-00035_2,1511,3629,135,405
9819,200021802-00035_2,1329,1110,168,473
9820,200021802-00035_2,1338,1902,158,331
9821,200021802-00035_2,1338,2080,158,307
9822,200021802-00035_2,1338,2165,158,503
9823,200021802-00035_2,1109,795,176,480
9824,200021802-00035_2,1109,927,180,499
9825,200021802-00035_2,1136,1091,153,489
9826,200021802-00035_2,1126,1299,163,375
9827,200021802-00035_2,1126,1423,142,388
9828,200021802-00035_2,1126,1622,142,394
9829,200021802-00035_2,1157,1711,120,385
9830,200021802-00035_2,1117,1833,160,620
9831,200021802-00035_2,1117,2035,170,591
9832,200021802-00035_2,1142,2849,116,471
9833,200021802-00035_2,916,2261,134,602
9834,200021802-00035_2,923,2591,122,420
9835,200021802-00035_2,923,2758,122,442
9836,200021802-00035_2,922,3218,117,574
9837,200021802-00035_2,716,2443,170,582
9838,200021802-00035_2,715,3221,133,670
9839,200021802-00035_2,693,3605,142,421
9840,200021802-00035_2,525,1590,110,524
9841,200021802-00035_2,514,1790,132,522
9842,200021802-00035_2,528,2516,133,461
9843,200021802-00035_2,514,2694,138,452
9844,200021802-00035_2,511,3384,162,408
9845,200021802-00035_2,511,3503,162,500
9846,200021802-00036_1,2380,1088,138,527
9847,200021802-00036_1,2380,1248,138,504
9848,200021802-00036_1,2372,1479,146,449
9849,200021802-00036_1,2361,2749,128,395
9850,200021802-00036_1,2363,3421,137,509
9851,200021802-00036_1,2389,3592,93,414
9852,200021802-00036_1,2172,1245,126,563
9853,200021802-00036_1,2172,1509,126,509
9854,200021802-00036_1,2208,1669,68,458
9855,200021802-00036_1,1524,785,189,555
9856,200021802-00036_1,1524,968,189,568
9857,200021802-00036_1,1522,2094,150,425
9858,200021802-00036_1,1522,2220,150,429
9859,200021802-00036_1,1503,2771,165,338
9860,200021802-00036_1,1503,2856,165,408
9861,200021802-00036_1,1558,3501,115,430
9862,200021802-00036_1,1558,3640,118,429
9863,200021802-00036_1,1340,1099,144,471
9864,200021802-00036_1,1346,1303,155,410
9865,200021802-00036_1,1346,1456,155,432
9866,200021802-00036_1,1346,1576,155,430
9867,200021802-00036_1,1296,2335,190,459
9868,200021802-00036_1,1296,2503,193,401
9869,200021802-00036_1,1310,2603,179,487
9870,200021802-00036_1,1348,3210,119,418
9871,200021802-00036_1,1146,1093,127,470
9872,200021802-00036_1,1146,1296,97,457
9873,200021802-00036_1,1161,1394,54,492
9874,200021802-00036_1,1133,1577,121,509
9875,200021802-00036_1,941,774,133,398
9876,200021802-00036_1,911,925,164,395
9877,200021802-00036_1,911,1033,164,507
9878,200021802-00036_1,911,1180,164,713
9879,200021802-00036_1,928,1331,130,664
9880,200021802-00036_1,928,1709,141,471
9881,200021802-00036_1,920,1947,149,422
9882,200021802-00036_1,915,2046,154,492
9883,200021802-00036_1,915,2210,137,504
9884,200021802-00036_1,912,2660,108,449
9885,200021802-00036_1,912,2789,113,479
9886,200021802-00036_1,947,2934,80,559
9887,200021802-00036_1,947,3106,80,665
9888,200021802-00036_1,928,3266,99,652
9889,200021802-00036_1,928,3475,146,589
9890,200021802-00036_1,701,1626,188,389
9891,200021802-00036_1,701,1700,176,514
9892,200021802-00036_1,524,763,128,437
9893,200021802-00036_1,527,919,105,486
9894,200021802-00036_1,514,1077,141,516
9895,200021802-00036_1,514,1207,141,545
9896,200021802-00036_1,518,2181,126,467
9897,200021802-00036_1,496,2750,124,334
9898,200021802-00036_1,496,2833,124,458
9899,200021802-00036_1,491,2989,168,446
9900,200021802-00036_1,491,3099,168,513
9901,200021802-00036_1,491,3314,168,490
9902,200021802-00036_1,534,3442,80,484
9903,200021802-00036_1,526,3625,103,456
9904,200021802-00036_1,326,1103,110,543
9905,200021802-00036_1,326,1370,110,391
9906,200021802-00036_1,353,1543,65,413
9907,200021802-00036_1,317,1641,91,500
9908,200021802-00036_1,314,1735,113,600
9909,200021802-00036_1,314,1973,113,494
9910,200021802-00036_1,322,2645,120,409
9911,200021802-00036_1,343,2803,94,463
9912,200021802-00036_1,104,1118,166,672
9913,200021802-00036_1,130,1283,98,688
9914,200021802-00036_1,102,1609,151,496
9915,200021802-00036_1,118,2687,113,354
9916,200021802-00036_1,118,2773,113,363
9917,200021802-00036_1,118,2905,121,396
9918,200021802-00036_1,115,3698,127,384
9919,200021802-00036_2,2749,1125,95,568
9920,200021802-00036_2,2749,1358,95,446
9921,200021802-00036_2,2774,1473,71,467
9922,200021802-00036_2,2774,1642,71,562
9923,200021802-00036_2,2701,2564,150,462
9924,200021802-00036_2,2730,2719,121,452
9925,200021802-00036_2,2730,2888,121,410
9926,200021802-00036_2,2704,3056,157,386
9927,200021802-00036_2,2704,3138,157,509
9928,200021802-00036_2,2523,1133,144,446
9929,200021802-00036_2,2523,1297,144,412
9930,200021802-00036_2,2568,1442,82,550
9931,200021802-00036_2,2550,2348,83,644
9932,200021802-00036_2,2295,1001,179,430
9933,200021802-00036_2,2295,1157,179,425
9934,200021802-00036_2,2354,3304,115,528
9935,200021802-00036_2,2110,1123,117,440
9936,200021802-00036_2,2102,1277,176,375
9937,200021802-00036_2,2102,1406,176,381
9938,200021802-00036_2,2102,1564,176,353
9939,200021802-00036_2,2139,1628,131,402
9940,200021802-00036_2,2129,1810,124,406
9941,200021802-00036_2,2113,1900,140,443
9942,200021802-00036_2,2123,2418,140,491
9943,200021802-00036_2,2097,2905,168,525
9944,200021802-00036_2,2128,3025,115,529
9945,200021802-00036_2,1929,1117,95,469
9946,200021802-00036_2,1920,1201,135,511
9947,200021802-00036_2,1920,1365,135,527
9948,200021802-00036_2,1920,1582,135,476
9949,200021802-00036_2,1920,1742,126,479
9950,200021802-00036_2,1680,1129,169,537
9951,200021802-00036_2,1728,1259,85,638
9952,200021802-00036_2,1698,1581,160,427
9953,200021802-00036_2,1698,1682,160,500
9954,200021802-00036_2,1698,1881,160,500
9955,200021802-00036_2,1717,2022,140,461
9956,200021802-00036_2,1717,2204,140,411
9957,200021802-00036_2,1717,2405,140,406
9958,200021802-00036_2,1738,2489,88,490
9959,200021802-00036_2,1738,2612,82,582
9960,200021802-00036_2,1701,3338,164,415
9961,200021802-00036_2,1701,3529,157,368
9962,200021802-00036_2,1741,3592,117,453
9963,200021802-00036_2,1487,1399,169,435
9964,200021802-00036_2,1487,1567,169,410
9965,200021802-00036_2,1519,1654,111,452
9966,200021802-00036_2,1261,982,169,628
9967,200021802-00036_2,1304,1157,91,670
9968,200021802-00036_2,1319,2461,125,460
9969,200021802-00036_2,1283,2618,161,527
9970,200021802-00036_2,1283,2786,140,484
9971,200021802-00036_2,1283,2927,140,498
9972,200021802-00036_2,1334,3110,77,498
9973,200021802-00036_2,1312,3284,99,435
9974,200021802-00036_2,1312,3421,99,500
9975,200021802-00036_2,1293,3602,123,439
9976,200021802-00036_2,1079,2443,171,445
9977,200021802-00036_2,858,1003,183,441
9978,200021802-00036_2,880,1144,102,584
9979,200021802-00036_2,880,1300,112,595
9980,200021802-00036_2,878,1622,131,398
9981,200021802-00036_2,878,1737,131,392
9982,200021802-00036_2,878,1889,131,323
9983,200021802-00036_2,874,2027,127,365
9984,200021802-00036_2,885,2521,128,531
9985,200021802-00036_2,885,2696,128,542
9986,200021802-00036_2,853,2825,160,538
9987,200021802-00036_2,865,3603,116,298
9988,200021802-00036_2,865,3699,116,345
9989,200021802-00036_2,673,1103,155,386
9990,200021802-00036_2,673,1290,155,383
9991,200021802-00036_2,673,1405,155,408
9992,200021802-00036_2,678,1525,134,510
9993,200021802-00036_2,678,1666,146,495
9994,200021802-00036_2,676,1827,148,481
9995,200021802-00036_2,676,2023,148,474
9996,200021802-00036_2,676,2189,125,520
9997,200021802-00036_2,683,2987,99,426
9998,200021802-00036_2,499,1909,110,564
9999,200021802-00036_2,521,2045,73,575
10000,200021802-00036_2,521,2290,73,471
10001,200021802-00036_2,521,2465,46,404
10002,200021802-00036_2,504,2659,112,396
10003,200021802-00037_1,2389,1929,144,369
10004,200021802-00037_1,2360,2075,174,339
10005,200021802-00037_1,2360,2183,174,455
10006,200021802-00037_1,2360,2280,174,462
10007,200021802-00037_1,2385,2395,147,477
10008,200021802-00037_1,2385,2582,147,480
10009,200021802-00037_1,2389,3350,167,333
10010,200021802-00037_1,2174,1429,138,535
10011,200021802-00037_1,2174,1632,138,497
10012,200021802-00037_1,2211,2391,63,412
10013,200021802-00037_1,2211,2496,67,472
10014,200021802-00037_1,2185,2625,143,510
10015,200021802-00037_1,2177,2784,174,492
10016,200021802-00037_1,2177,2979,174,492
10017,200021802-00037_1,2177,3154,174,531
10018,200021802-00037_1,2186,3287,131,511
10019,200021802-00037_1,2186,3509,131,463
10020,200021802-00037_1,2003,2001,101,529
10021,200021802-00037_1,2019,2190,60,439
10022,200021802-00037_1,2035,2262,43,487
10023,200021802-00037_1,2005,2535,92,356
10024,200021802-00037_1,1987,2625,125,391
10025,200021802-00037_1,1987,2743,125,483
10026,200021802-00037_1,1989,3134,114,587
10027,200021802-00037_1,1763,774,163,406
10028,200021802-00037_1,1763,864,163,484
10029,200021802-00037_1,1776,2018,144,477
10030,200021802-00037_1,1776,2207,144,419
10031,200021802-00037_1,1776,2392,118,402
10032,200021802-00037_1,1780,2506,122,490
10033,200021802-00037_1,1780,2622,122,520
10034,200021802-00037_1,1780,2796,122,560
10035,200021802-00037_1,1816,2996,73,460
10036,200021802-00037_1,1789,3162,128,508
10037,200021802-00037_1,1789,3343,165,434
10038,200021802-00037_1,1789,3467,165,434
10039,200021802-00037_1,1792,3647,162,421
10040,200021802-00037_1,1564,1105,149,472
10041,200021802-00037_1,1564,1236,149,440
10042,200021802-00037_1,1564,1406,149,511
10043,200021802-00037_1,1561,2138,158,546
10044,200021802-00037_1,1538,2328,181,523
10045,200021802-00037_1,1343,1262,168,508
10046,200021802-00037_1,1354,2235,131,521
10047,200021802-00037_1,1371,2352,94,538
10048,200021802-00037_1,1345,2552,130,497
10049,200021802-00037_1,1345,2759,130,424
10050,200021802-00037_1,1345,2926,170,462
10051,200021802-00037_1,1370,3049,146,498
10052,200021802-00037_1,1370,3229,146,385
10053,200021802-00037_1,1400,3361,116,371
10054,200021802-00037_1,1385,3560,113,348
10055,200021802-00037_1,1166,1100,111,536
10056,200021802-00037_1,1166,1268,111,526
10057,200021802-00037_1,1166,1435,111,584
10058,200021802-00037_1,1158,1634,114,589
10059,200021802-00037_1,1158,1815,114,480
10060,200021802-00037_1,1158,2028,114,516
10061,200021802-00037_1,1146,2217,134,408
10062,200021802-00037_1,1146,2301,134,455
10063,200021802-00037_1,945,1828,129,725
10064,200021802-00037_1,945,2188,129,460
10065,200021802-00037_1,945,2369,129,388
10066,200021802-00037_1,929,2554,127,356
10067,200021802-00037_1,929,2651,127,437
10068,200021802-00037_1,747,1880,127,499
10069,200021802-00037_1,687,2024,187,497
10070,200021802-00037_1,687,2202,187,469
10071,200021802-00037_1,122,1574,141,358
10072,200021802-00037_1,126,1699,123,371
10073,200021802-00037_1,117,1790,166,442
10074,200021802-00037_1,117,1931,166,423
10075,200021802-00037_1,117,2102,166,375
10076,200021802-00037_1,132,2259,171,471
10077,200021802-00037_1,132,2364,171,533
10078,200021802-00037_2,2801,1111,65,460
10079,200021802-00037_2,2768,1233,126,524
10080,200021802-00037_2,2768,1483,126,418
10081,200021802-00037_2,2768,1604,126,467
10082,200021802-00037_2,2790,1760,77,396
10083,200021802-00037_2,2764,1921,119,420
10084,200021802-00037_2,2777,2699,92,523
10085,200021802-00037_2,2777,2857,92,511
10086,200021802-00037_2,2739,3037,137,576
10087,200021802-00037_2,2739,3246,137,496
10088,200021802-00037_2,2739,3401,137,490
10089,200021802-00037_2,2776,3589,72,492
10090,200021802-00037_2,2570,1099,114,516
10091,200021802-00037_2,2556,1634,154,487
10092,200021802-00037_2,2566,1806,144,555
10093,200021802-00037_2,2542,2706,132,492
10094,200021802-00037_2,2542,2878,132,468
10095,200021802-00037_2,2365,1100,141,475
10096,200021802-00037_2,2365,1234,141,476
10097,200021802-00037_2,2365,1441,141,418
10098,200021802-00037_2,2366,1601,101,472
10099,200021802-00037_2,2379,1690,97,659
10100,200021802-00037_2,2379,1854,97,630
10101,200021802-00037_2,2349,2083,128,566
10102,200021802-00037_2,2349,2368,128,589
10103,200021802-00037_2,2341,2486,136,530
10104,200021802-00037_2,2127,782,130,549
10105,200021802-00037_2,2147,1921,143,559
10106,200021802-00037_2,2152,2111,117,499
10107,200021802-00037_2,2119,2272,171,505
10108,200021802-00037_2,2119,2501,171,391
10109,200021802-00037_2,2119,2633,171,520
10110,200021802-00037_2,2149,2788,102,496
10111,200021802-00037_2,2174,2890,77,559
10112,200021802-00037_2,2169,3142,114,518
10113,200021802-00037_2,2169,3297,114,413
10114,200021802-00037_2,1908,1100,181,537
10115,200021802-00037_2,1908,1261,181,547
10116,200021802-00037_2,1736,1563,129,445
10117,200021802-00037_2,1736,1731,118,448
10118,200021802-00037_2,1745,1793,99,541
10119,200021802-00037_2,1745,2015,124,540
10120,200021802-00037_2,1777,2191,92,505
10121,200021802-00037_2,1735,2365,137,532
10122,200021802-00037_2,1735,2551,137,462
10123,200021802-00037_2,1735,2691,139,494
10124,200021802-00037_2,1748,2870,130,533
10125,200021802-00037_2,1748,3044,156,516
10126,200021802-00037_2,1556,1412,96,553
10127,200021802-00037_2,1570,1674,97,478
10128,200021802-00037_2,1524,3431,122,438
10129,200021802-00037_2,1524,3589,122,372
10130,200021802-00037_2,1524,3708,122,328
10131,200021802-00037_2,1340,1276,112,645
10132,200021802-00037_2,1340,1541,112,559
10133,200021802-00037_2,1314,2328,132,592
10134,200021802-00037_2,1314,3444,162,334
10135,200021802-00037_2,1310,3600,139,433
10136,200021802-00037_2,1124,1101,133,397
10137,200021802-00037_2,1124,1257,133,394
10138,200021802-00037_2,1087,1435,150,380
10139,200021802-00037_2,1087,1502,150,400
10140,200021802-00037_2,1118,2782,125,387
10141,200021802-00037_2,1121,2914,136,391
10142,200021802-00037_2,1121,2994,136,416
10143,200021802-00037_2,1121,3165,136,441
10144,200021802-00037_2,1120,3574,102,475
10145,200021802-00037_2,903,774,137,432
10146,200021802-00037_2,903,908,137,503
10147,200021802-00037_2,932,1055,89,750
